idade,genero,altura,peso,is_alto,imc,imc_classification,metabolic_rate
55,F,1.973,108,True,27.7440325283368,1,2897.737
44,F,1.835,110,False,32.66784963879753,2,2954.363
20,F,1.676,96,False,34.17615529644967,2,6767.445
41,F,1.681,111,False,39.28145373936437,3,3404.966
24,F,1.789,125,False,39.05614117201544,3,5729.051
70,M,1.785,121,False,37.97597470360694,3,2589.989
52,F,1.867,116,False,33.278929933221235,2,3041.736
36,M,1.807,107,False,32.769323258348756,2,4177.806
41,M,1.809,67,False,20.473762872878407,0,3364.701
38,F,1.783,97,False,30.511885637677967,2,3135.363
54,M,1.93,113,True,30.336384869392468,2,3925.139
54,M,1.933,97,True,25.96019953491098,1,2926.117
63,F,1.793,88,False,27.372980814962073,1,2124.832
38,M,1.765,96,False,30.816393679429257,2,4322.698
46,F,1.827,122,False,36.54960905399725,3,2743.754
30,F,1.82,82,False,24.755464315903875,0,4543.632
61,M,1.752,87,False,28.343341464940266,1,2094.792
47,F,1.651,96,False,35.2190053492533,3,3013.108
29,F,1.786,76,False,23.825975078030066,0,5033.233
54,F,1.789,115,False,35.9316498782542,3,2926.253
37,F,1.71,100,False,34.19855682090216,2,3419.936
24,F,1.952,94,True,24.669947594732598,0,6038.073
25,M,1.711,104,False,35.52493731044115,3,6479.285
41,F,1.821,83,False,25.029847339040742,1,3261.705
49,M,1.875,117,False,33.28,2,3287.884
37,M,1.742,67,False,22.078954340722422,0,3509.832
64,F,1.812,92,False,28.020213538392564,1,2581.718
20,M,1.942,87,True,23.06857678017821,0,8193.603
23,F,1.641,105,False,38.99169699663669,3,5408.658
61,M,1.722,106,False,35.746997589438315,3,2494.047
67,F,1.879,121,False,34.27139717688657,2,2122.801
67,F,1.799,105,False,32.443445666961544,2,1900.312
43,M,1.916,121,True,32.96054323333668,2,3960.001
36,F,1.832,93,False,27.70971186666921,1,4650.222
62,M,1.846,109,False,31.986233594583585,2,2947.227
40,F,1.853,69,False,20.095473887679116,0,3116.871
27,M,1.818,120,False,36.307261089145214,3,5896.986
65,M,1.848,110,False,32.209853638425066,2,2298.894
37,F,1.881,123,False,34.76382222290054,2,3317.123
52,F,1.855,115,False,33.42027448216738,2,3003.439
49,F,1.75,80,False,26.122448979591837,1,2691.803
28,M,1.816,82,False,24.864639329309707,0,6771.454
30,M,1.716,108,False,36.676610103183535,3,4807.623
23,F,1.857,79,False,22.90884974665422,0,6892.026
21,F,1.856,74,False,21.482052615933412,0,6807.144
46,F,1.686,62,False,21.81104877372655,0,2804.322
37,F,1.855,86,False,24.992553091012127,1,4239.787
56,M,1.875,74,False,21.04888888888889,0,3173.582
53,M,1.877,119,False,33.77679329936542,2,3345.939
30,F,1.907,100,True,27.497842106840665,1,5210.804
21,M,1.754,78,False,25.353354248767115,1,5830.07
50,M,1.827,103,False,30.857456824276372,2,3576.068
63,F,1.839,71,False,20.993985371036167,0,2123.068
44,F,1.772,108,False,34.395079720151436,2,2741.927
61,F,1.959,104,True,27.099699010939155,1,2322.254
38,F,1.772,64,False,20.382269463793445,0,3305.333
51,F,1.888,88,False,24.687589773053723,0,3291.438
55,F,1.762,108,False,34.78659711065101,2,2250.167
26,F,1.845,78,False,22.91405027871417,0,5739.358
33,M,1.91,131,True,35.90910336887695,3,5638.77
64,F,1.751,116,False,37.83429946696039,3,2015.718
20,F,1.747,109,False,35.71418039723998,3,6265.01
52,F,1.788,69,False,21.583111871837602,0,2633.358
53,F,1.915,92,True,25.087089011445983,1,2538.434
35,M,1.849,85,False,24.862517590231196,0,4489.747
50,F,1.835,75,False,22.273533844634677,0,3108.425
21,M,1.901,133,True,36.80335469495969,3,9801.562
31,F,1.836,75,False,22.249277343471885,0,4556.518
38,F,1.766,83,False,26.613175253209935,1,3089.418
34,F,1.808,119,False,36.40408410995379,3,4576.97
35,M,1.862,76,False,21.92069094017843,0,5156.019
35,M,1.871,97,False,27.709210970219456,1,5455.207
47,F,1.771,123,False,39.21642396589001,3,2779.363
30,M,1.786,79,False,24.766474094268094,0,6053.429
25,M,1.825,109,False,32.726590354663166,2,6532.666
46,F,1.864,72,False,20.72242995818674,0,2839.931
36,M,1.926,109,True,29.384204130179036,1,4357.893
58,F,1.924,91,True,24.582794853065124,0,2544.149
30,M,1.843,110,False,32.38485931281095,2,6755.008
32,M,1.751,89,False,29.028040108271334,1,5416.418
67,M,1.77,82,False,26.173832551310287,1,2248.231
32,F,1.784,97,False,30.477689074785335,2,4183.707
27,M,1.858,76,False,22.01517656750954,0,7361.654
44,M,1.901,121,True,33.4827512638355,2,4177.544
60,M,1.792,110,False,34.25442442602041,2,2884.439
56,M,1.845,101,False,29.670757412181167,1,2980.092
33,M,1.807,88,False,26.95047146481019,1,4625.472
40,F,1.705,114,False,39.21534902520617,3,4023.265
62,F,1.764,102,False,32.779551729989045,2,2064.205
63,F,1.842,84,False,24.757115018019643,0,2560.027
39,M,1.696,108,False,37.54672481310075,3,3987.884
39,M,1.725,99,False,33.2703213610586,2,3484.825
61,M,1.709,69,False,23.624627270146927,0,2704.869
46,F,1.848,74,False,21.668446993122316,0,3628.152
52,M,1.655,112,False,40.89046284718102,4,2850.919
50,F,1.708,78,False,26.73738132716134,1,2500.847
35,F,1.786,105,False,32.91746556833101,2,3948.317
26,F,1.828,68,False,20.349630594352856,0,4742.027
35,M,1.789,98,False,30.6200146788601,2,4441.013
65,M,1.785,78,False,24.4803803874491,0,2894.327
23,F,1.756,72,False,23.34981657421869,0,5680.284
22,F,1.888,118,False,33.103813559322035,2,5697.32
49,M,1.848,117,False,34.25957159723393,2,3367.654
38,M,1.689,102,False,35.75533674691636,3,4049.786
46,M,1.772,64,False,20.382269463793445,0,3529.742
48,M,1.798,82,False,25.364977276692308,1,3984.014
68,F,1.747,84,False,27.522854618056495,1,2446.665
63,M,1.872,111,False,31.674611001534075,2,2802.731
36,F,1.844,114,False,33.526098597315084,2,4441.776
20,F,1.742,100,False,32.95366319510809,2,6823.799
40,F,1.827,115,False,34.4525003377843,2,2903.731
52,F,2.001,101,True,25.224768924882888,1,2392.67
44,F,1.91,104,True,28.50799046078781,1,3186.564
30,F,1.935,74,True,19.763769538422505,0,4432.253
54,M,1.758,89,False,28.797332784566184,1,2710.212
55,F,1.964,100,True,25.924896611512313,1,2288.924
58,F,1.933,110,True,29.439401534435135,1,3024.968
69,F,1.833,90,False,26.78659920015215,1,2395.959
47,F,1.706,75,False,25.76933490377387,1,2909.608
39,M,1.793,79,False,24.57347141343186,0,3875.899
58,F,1.76,71,False,22.920971074380166,0,2479.665
62,M,1.742,104,False,34.271809722912415,2,2664.282
44,F,1.844,105,False,30.879301339632317,2,3438.514
65,M,1.856,103,False,29.900694857312722,2,2528.124
27,M,1.732,94,False,31.335171663404253,2,5033.519
51,M,1.877,91,False,25.82931252304415,1,3289.718
39,F,1.812,113,False,34.41613184606913,2,3497.048
67,F,1.829,123,False,36.76865134679385,3,2112.116
69,F,1.712,87,False,29.68326928115993,1,1705.786
63,M,1.805,90,False,27.62409742098357,1,2562.664
60,M,1.842,77,False,22.69402209985134,0,2997.021
39,F,1.93,113,True,30.336384869392468,2,3787.843
28,M,1.847,102,False,29.899669022389283,1,6534.997
32,F,1.945,135,True,35.68572769146384,3,3958.503
57,M,1.762,98,False,31.565615896701843,2,3138.974
41,M,1.764,81,False,26.03082049146189,1,3579.75
49,F,1.896,105,False,29.20872723388346,1,3094.329
56,F,1.9,132,True,36.56509695290859,3,2637.197
61,F,1.793,109,False,33.90516941853257,2,1983.743
42,M,1.853,75,False,21.842906399651213,0,3616.048
30,M,1.868,89,False,25.505642191949153,1,5426.773
33,F,1.863,86,False,24.77837044182428,0,4531.433
35,M,1.834,119,False,35.37922365496516,3,5264.459
58,F,1.895,108,False,30.074978592463154,2,2699.015
47,M,1.789,114,False,35.61920074887808,3,3659.783
69,F,1.822,77,False,23.19497879918691,0,2192.895
59,M,1.841,123,False,36.29088293357795,3,2738.139
46,M,1.722,65,False,21.920328710504627,0,3113.494
65,M,1.807,88,False,26.95047146481019,1,2602.06
29,F,1.649,60,False,22.06530521281803,0,5221.776
65,F,1.774,75,False,23.831645629149087,0,2061.017
39,F,1.799,124,False,38.314164406697444,3,3592.123
46,F,1.821,70,False,21.109509804010266,0,3177.695
41,M,1.926,79,True,21.29680849801967,0,4293.337
64,M,1.921,130,True,35.228051501243414,3,3054.637
51,F,1.643,99,False,36.67415091005609,3,2302.381
51,M,1.936,96,True,25.613004576190153,1,4361.193
68,M,1.801,69,False,21.27265344905246,0,2353.162
57,M,1.885,118,False,33.20926763714654,2,3470.607
66,M,1.808,95,False,29.062083953324457,1,3015.673
59,F,1.809,85,False,25.974176779024845,1,2030.309
24,F,1.811,87,False,26.52664662634413,1,5754.631
59,F,1.912,102,True,27.90129724619667,1,2734.537
28,F,1.821,100,False,30.15644257715752,2,5366.127
26,F,1.751,112,False,36.5296684508583,3,5033.743
37,F,1.67,104,False,37.29068808490803,3,3607.214
65,F,1.738,108,False,35.75396504851283,3,1711.899
59,F,1.708,104,False,35.64984176954845,3,2289.224
20,F,1.886,116,False,32.611788149326,2,7359.044
68,F,1.877,111,False,31.506084506130772,2,2109.768
25,M,1.729,113,False,37.79970904259358,3,6024.706
33,F,1.865,102,False,29.325302417181177,1,4327.998
43,M,1.746,94,False,30.834674969722975,2,3351.056
36,F,1.762,105,False,33.82030274646626,2,3991.557
36,M,1.863,78,False,22.473405749561554,0,4961.871
63,F,1.773,111,False,35.310633367785066,3,2152.563
40,F,1.939,132,True,35.10898814034339,3,3352.638
67,M,1.649,76,False,27.949386602902837,1,2499.336
54,M,1.868,106,False,30.37750643086079,2,2823.061
68,F,1.793,67,False,20.84079221139158,0,1821.548
53,F,1.914,119,True,32.48352075505897,2,3647.245
32,F,1.959,108,True,28.141995126744508,1,4789.59
33,F,1.835,108,False,32.073888736273936,2,3671.006
23,F,1.808,74,False,22.637833816273787,0,6276.418
43,M,1.785,113,False,35.46516645874036,3,3851.072
25,F,1.88,84,False,23.766410140334994,0,5393.682
39,M,1.677,99,False,35.20214029012964,3,4156.249
51,F,1.779,100,False,31.597163964951164,2,2710.211
42,M,1.897,110,False,30.567366446313006,2,3663.9
60,F,1.724,65,False,21.869498979871988,0,2241.377
33,M,1.823,112,False,33.701147253251186,2,4945.811
41,F,1.831,115,False,34.302134994710016,2,3388.496
36,M,1.736,91,False,30.19548089787424,2,4439.033
59,M,1.79,89,False,27.776910832995224,1,2700.062
70,M,1.823,87,False,26.17856974136476,1,2493.414
21,M,1.851,125,False,36.483557152659756,3,8238.797
68,F,1.905,117,True,32.24006448012896,2,1911.286
26,M,1.829,109,False,32.58360160000431,2,6790.139
54,F,1.842,124,False,36.5462174075528,3,2780.565
55,F,1.886,90,False,25.30224942620121,1,1975.056
69,F,1.895,109,False,30.35345061646744,2,1494.818
33,F,1.687,100,False,35.137417167931204,3,3915.579
39,F,1.854,130,False,37.820206230675325,3,3554.628
47,M,1.812,92,False,28.020213538392564,1,3788.037
32,M,1.77,88,False,28.088991030674453,1,4717.958
68,F,1.894,74,False,20.628695742348707,0,2184.168
63,F,1.767,70,False,22.419449320674673,0,2299.158
26,M,1.725,92,False,30.91787439613526,2,6409.212
22,F,1.825,76,False,22.81854006380184,0,5862.599
24,F,1.915,74,True,20.17874550920655,0,6092.156
52,M,1.798,124,False,38.35679490621764,3,2990.252
65,M,1.808,124,False,37.933667475918234,3,2593.987
28,M,1.864,88,False,25.32741439333935,1,6345.583
46,F,1.75,110,False,35.91836734693877,3,3290.61
34,M,1.843,121,False,35.62334524409204,3,4843.254
53,M,1.928,100,True,26.90208501919733,1,3671.61
37,M,1.888,82,False,23.00434501580006,0,5157.097
23,M,1.76,71,False,22.920971074380166,0,6974.394
53,F,1.845,75,False,22.032740652609778,0,2494.912
64,M,1.766,111,False,35.59111389284702,3,2523.771
40,M,1.841,90,False,26.55430458554484,1,4549.268
37,F,1.78,106,False,33.45537179649034,2,3724.612
55,M,1.76,96,False,30.991735537190085,2,2617.345
54,F,1.858,92,False,26.64995058172207,1,2671.811
26,M,1.805,73,False,22.406212352575565,0,5797.57
53,M,1.849,88,False,25.740018211062885,1,3170.052
65,F,1.777,115,False,36.41857803503721,3,2479.839
56,F,1.851,118,False,34.44047795211081,2,2853.311
21,F,1.811,67,False,20.42856694212709,0,6351.671
60,M,1.9,77,True,21.329639889196677,0,2964.007
35,M,1.865,115,False,33.062840960547405,2,5373.356
47,M,1.984,94,True,23.88056061394381,0,3617.238
49,M,1.817,105,False,31.80383154388823,2,4400.939
50,M,1.831,101,False,30.126222908397494,2,2858.486
27,F,1.78,104,False,32.82413836636788,2,5272.278
57,M,1.84,70,False,20.6758034026465,0,2897.013
54,F,1.842,125,False,36.840944967291136,3,2651.324
26,F,1.801,66,False,20.3477554730067,0,5505.556
37,F,1.74,63,False,20.808561236623067,0,3655.76
67,M,1.925,84,True,22.66824085005903,0,2334.16
55,M,1.834,128,False,38.05496325912219,3,2933.729
40,M,1.768,68,False,21.7542638357118,0,3325.418
23,M,1.843,121,False,35.62334524409204,3,7010.706
51,F,1.882,78,False,22.02192932428816,0,2894.147
35,M,1.806,72,False,22.074811536296508,0,5066.303
37,F,1.817,114,False,34.52987424765008,2,3482.3
53,F,1.856,120,False,34.83576099881094,2,2717.942
41,M,1.808,114,False,34.874500743989344,2,3878.435
46,M,1.811,80,False,24.392318736868166,0,3799.329
31,M,1.822,120,False,36.148018907823754,3,5272.642
60,M,1.771,68,False,21.680624631548945,0,2848.171
51,M,1.634,78,False,29.213964574697115,1,2927.073
26,F,1.737,90,False,29.82928699055306,1,5646.615
59,F,1.804,69,False,21.201960658993812,0,2639.546
57,M,1.853,103,False,29.997591455520997,2,2501.486
63,M,1.826,100,False,29.991518398596874,2,2666.948
59,M,1.887,132,False,37.07064400976306,3,2782.306
29,F,1.851,106,False,30.93805646545547,2,5130.338
55,M,1.828,91,False,27.232593883619266,1,2686.996
29,F,1.807,114,False,34.91311076123138,3,4518.81
26,F,1.951,92,True,24.169812902003756,0,6054.188
70,F,1.899,103,False,28.561913215597244,1,2160.172
22,M,1.737,66,False,21.87481045973891,0,7137.537
31,F,1.825,86,False,25.82097954588103,1,4113.89
51,F,1.763,95,False,30.564618590559267,2,2703.593
70,M,1.817,109,False,33.0154060788935,2,2600.385
49,M,1.788,70,False,21.89591059461786,0,3245.381
29,F,1.869,118,False,33.78029240564634,2,5096.992
40,F,1.753,117,False,38.073432261343854,3,3262.395
57,M,1.753,80,False,26.03311607613255,1,2601.99
39,F,1.694,105,False,36.5900065374145,3,3024.22
34,F,1.827,77,False,23.06819587834253,0,4327.788
40,F,1.715,92,False,31.279483888515838,2,3579.898
50,M,1.721,109,False,36.801435323503185,3,2710.638
38,F,1.744,86,False,28.275187273798505,1,3423.063
62,F,1.706,63,False,21.64624131917005,0,2135.53
27,F,1.926,105,True,28.305884712557788,1,4732.698
61,M,1.875,121,False,34.41777777777778,2,2919.053
41,M,1.748,69,False,22.582199205106587,0,3852.4
65,F,1.77,66,False,21.06674327300584,0,1926.119
65,F,1.724,109,False,36.67346752009303,3,2243.578
66,F,1.768,80,False,25.593251571425647,1,2055.535
31,F,1.896,92,False,25.59240862397408,1,4659.933
36,F,1.826,71,False,21.29397806300378,0,4151.159
61,M,1.789,70,False,21.871439056328644,0,2584.963
31,M,1.782,101,False,31.80577441707258,2,4864.208
50,M,1.85,101,False,29.510591672753833,1,3107.007
70,M,1.845,85,False,24.97043940629108,1,1893.878
27,F,1.799,92,False,28.426638108194876,1,5804.281
67,M,1.87,92,False,26.309016557522373,1,2916.349
37,F,1.795,107,False,33.20892916721627,2,3158.387
46,M,1.79,117,False,36.515714241128556,3,3674.958
61,M,1.783,111,False,34.915662946208805,3,2388.278
62,F,1.847,67,False,19.63997867156943,0,1878.051
25,F,1.81,71,False,21.672110130948383,0,5069.113
47,F,1.909,97,True,26.617047368191418,1,3247.173
48,M,1.912,124,True,33.919224103219484,2,3376.407
37,F,1.742,77,False,25.374320660233234,1,3268.626
64,M,1.873,123,False,35.06142448011462,3,3135.928
62,F,1.689,67,False,23.486348647484277,0,2117.293
65,F,1.848,71,False,20.789996439347085,0,2288.635
65,M,1.808,121,False,37.01591745633957,3,2738.414
42,M,1.71,71,False,24.280975342840534,0,3441.488
55,M,1.897,98,False,27.232744652169767,1,3433.429
29,M,1.751,82,False,26.74493583009269,1,5084.087
46,F,1.74,71,False,23.450918219051392,0,2930.931
37,F,1.753,101,False,32.866809046117346,2,3445.439
60,F,1.745,120,False,39.40854344381409,3,2261.196
32,M,2.003,117,True,29.162447043364054,1,5592.752
42,F,1.899,91,False,25.23431167591601,1,3506.38
70,F,1.814,109,False,33.12469838290692,2,2091.435
59,F,1.917,78,True,21.225130881504175,0,2330.094
62,F,1.771,99,False,31.564438801813907,2,2344.214
42,M,1.777,92,False,29.134862428029766,1,3764.446
59,F,1.747,84,False,27.522854618056495,1,2291.047
69,M,1.697,104,False,36.11350613877517,3,2057.599
68,M,1.78,71,False,22.408786769347305,0,2377.322
48,F,1.839,100,False,29.56899348033263,1,3159.7
29,M,1.828,119,False,35.6118535401175,3,5899.28
49,M,1.701,73,False,25.229824694192057,1,3182.818
41,F,1.755,79,False,25.64914245825927,1,3856.898
50,M,1.846,108,False,31.692781910229606,2,3179.871
61,M,1.879,117,False,33.13845842723743,2,3323.531
42,F,1.766,81,False,25.971893921807286,1,3409.344
23,M,1.758,85,False,27.50307063694523,1,8299.433
59,M,1.784,109,False,34.24812483661445,2,2555.816
21,F,1.753,80,False,26.03311607613255,1,6030.806
33,F,1.779,104,False,32.86105052354921,2,4552.863
59,F,1.886,78,False,21.928616169374383,0,2307.332
45,M,1.917,96,True,26.12323800800514,1,3825.654
41,M,1.907,113,True,31.07256158072995,2,5286.69
65,M,1.907,98,True,26.94788526470385,1,2143.945
59,M,1.654,61,False,22.297636158139227,0,2576.468
37,F,1.951,97,True,25.483389690156134,1,3585.325
27,M,1.801,82,False,25.28054467858408,1,6719.522
61,F,1.811,71,False,21.6481828789705,0,2137.753
55,M,1.842,67,False,19.74674650246805,0,3006.779
30,F,1.944,73,True,19.316584531490797,0,5607.069
65,F,1.781,122,False,38.4620113551207,3,1942.541
35,F,1.922,118,True,31.942966104723123,2,4168.86
61,F,1.751,119,False,38.81277272903695,3,1953.769
34,F,1.96,78,True,20.304039983340278,0,3664.061
59,M,1.928,107,True,28.785230970541143,1,2456.235
66,M,1.834,71,False,21.108612432794338,0,2025.583
38,M,1.901,70,True,19.37018668155773,0,3693.989
27,F,1.687,87,False,30.569552936100145,2,4280.911
36,M,1.84,107,False,31.604442344045367,2,4895.293
37,M,1.879,72,False,20.392897493684575,0,4245.141
21,F,1.833,89,False,26.488970320150457,1,6211.952
56,M,1.836,72,False,21.35930624973301,0,3082.973
67,M,1.691,82,False,28.676532559579865,1,2434.465
43,M,1.799,94,False,29.044608501851286,1,4075.719
36,F,1.706,81,False,27.830881696075778,1,3765.515
34,M,1.952,109,True,28.606641359849505,1,5880.382
70,M,1.756,98,False,31.78169478157544,2,2416.347
43,M,1.729,82,False,27.429877358342242,1,3496.15
42,M,1.783,88,False,27.68088593933671,1,4643.361
46,F,1.805,92,False,28.237966252560984,1,3553.087
41,F,1.708,83,False,28.4513160276204,1,2862.293
66,M,1.849,114,False,33.345023591604196,2,2667.463
32,F,1.918,78,True,21.20300408511212,0,4450.967
68,F,1.715,112,False,38.079371690367104,3,2109.92
31,M,1.987,94,True,23.80850465114335,0,6341.32
54,M,1.885,114,False,32.08352975114157,2,2574.67
47,F,1.863,123,False,35.43883214353937,3,3412.831
29,M,1.815,120,False,36.427384286137105,3,6046.3
29,F,1.916,98,True,26.695316007165243,1,5524.312
64,F,1.882,84,False,23.71592388769494,0,2510.368
43,M,1.768,100,False,31.991564464282057,2,3818.259
47,F,1.87,79,False,22.59143813091595,0,3163.378
58,F,1.763,111,False,35.712343826863986,3,2386.562
56,F,1.841,111,False,32.75030898883863,2,2560.112
28,M,1.876,118,False,33.5286709916758,2,5835.559
55,F,1.684,85,False,29.9733131724601,2,2321.226
